SEASON_ID,TEAM_ID,GAME_ID,GAME_DATE,HOME,OPPONENT,TARGET,WL_5_x,MIN_5_x,PTS_5_x,FGM_5_x,FGA_5_x,FG_PCT_5_x,FG3M_5_x,FG3A_5_x,FG3_PCT_5_x,FTM_5_x,FTA_5_x,FT_PCT_5_x,OREB_5_x,DREB_5_x,REB_5_x,AST_5_x,STL_5_x,BLK_5_x,TOV_5_x,PF_5_x,PLUS_MINUS_5_x,HOME_5_x,AWAY_5_x,HOME_NEXT_x,WL_5_y,MIN_5_y,PTS_5_y,FGM_5_y,FGA_5_y,FG_PCT_5_y,FG3M_5_y,FG3A_5_y,FG3_PCT_5_y,FTM_5_y,FTA_5_y,FT_PCT_5_y,OREB_5_y,DREB_5_y,REB_5_y,AST_5_y,STL_5_y,BLK_5_y,TOV_5_y,PF_5_y,PLUS_MINUS_5_y,HOME_5_y,AWAY_5_y
22022,1610612740,22201127,27-03-2023,0,1610612757,0,1,239.8,121.2,46.4,89.2,0.522,13.4,30.2,0.4414,15,17.6,0.861,9.2,38.4,47.6,30.4,8.4,3,13.6,18.6,23.8,0.4,0.6,0,0.6,240,116.6,41.8,87.8,0.4754,15,42.4,0.3536,18,22.4,0.8028,11.6,32.4,44,28.6,6.8,4.2,14.2,19,1.2,0.4,0.6
22022,1610612757,22201127,27-03-2023,1,1610612740,0,0.2,240.4,105.4,38.6,86.6,0.446,9.2,33.2,0.2736,19,22.8,0.8428,8,28,36,21.6,7.4,5.6,12.6,18,-14.2,0.8,0.2,1,0.4,240.4,120,42,89.2,0.4718,14,41,0.3282,22,27.8,0.7824,9.8,30.6,40.4,25.6,5.8,3,8.4,19.6,-3.8,0.8,0.2
22022,1610612743,22201126,27-03-2023,1,1610612755,0,0.8,240.4,116.2,43.4,84.2,0.5154,13,31.2,0.4232,16.4,19.8,0.8412,8,32.8,40.8,30.2,5.4,2.8,12.2,18,8.4,0.4,0.6,1,0.8,240,119.6,46.4,90.2,0.5166,13.2,29.4,0.4464,13.6,15.6,0.8802,9.4,38.6,48,30.8,8.2,3,15,17.6,19.6,0.4,0.6
22022,1610612752,22201124,27-03-2023,1,1610612745,1,0.4,240,122.6,43.6,84.8,0.5144,13.6,35.8,0.3834,21.8,27,0.8066,10.2,30.2,40.4,27.8,8.4,5.6,13.4,19.6,2,0.6,0.4,1,0.4,240.2,106,37.6,80,0.4706,12.2,33.4,0.3754,18.6,21.6,0.8648,8.8,28.2,37,24.8,5.6,2.8,12,14.8,-7.6,0.4,0.6
22022,1610612741,22201129,27-03-2023,0,1610612746,0,0.6,250.2,110.8,42.4,86,0.4946,10.6,28,0.3804,15.4,19.8,0.774,9.2,32.2,41.4,25.8,8.4,4.8,13.6,17.4,1,0.2,0.8,1,0.6,239.6,113.4,39.6,79.6,0.5,10.2,27.8,0.3682,24,33,0.7204,10.2,34,44.2,23.8,6.2,4.4,13.8,17.8,2.2,1,0
22022,1610612749,22201122,27-03-2023,0,1610612765,1,0.8,239.6,124.8,46.6,92.4,0.5034,15.2,43.8,0.3412,16.4,21.6,0.761,9,38.8,47.8,31,6.2,5.8,11.4,17.8,11.4,0.4,0.6,0,0.2,239.6,111.2,42,86.4,0.4868,9.2,27.6,0.3376,18,23.2,0.7958,10.2,31,41.2,26.2,6.2,5,17.2,21.6,-12.6,0.2,0.8
22022,1610612762,22201125,27-03-2023,1,1610612756,1,0.2,240.2,115,42,90.2,0.4684,11.2,35,0.3208,19.8,27.2,0.7238,10.8,36.8,47.6,28,3.6,6.4,13.8,18.4,-10.8,0.8,0.2,0,0.2,240.2,104.2,40.8,94.4,0.4302,11.4,36.4,0.3224,11.2,17.6,0.6352,8.4,32.2,40.6,26.2,7,3.6,12,19,-23.8,0.2,0.8
22022,1610612742,22201123,27-03-2023,0,1610612754,0,0.2,240,114.6,40.6,84.8,0.4786,14.8,39.6,0.371,18.6,22.2,0.8502,6,30.6,36.6,24.2,6,5,10.6,20.4,0.6,0.4,0.6,0,0.2,250,109.8,38.4,83.4,0.4608,11,32.6,0.3344,22,26.2,0.8392,8.6,33.8,42.4,24,7.6,4.6,13.4,20.6,-2.4,0.2,0.8
22022,1610612754,22201123,27-03-2023,1,1610612742,0,0.2,239.6,111.2,42,86.4,0.4868,9.2,27.6,0.3376,18,23.2,0.7958,10.2,31,41.2,26.2,6.2,5,17.2,21.6,-12.6,0.2,0.8,1,0.8,239.6,124.8,46.6,92.4,0.5034,15.2,43.8,0.3412,16.4,21.6,0.761,9,38.8,47.8,31,6.2,5.8,11.4,17.8,11.4,0.4,0.6
22022,1610612750,22201128,27-03-2023,0,1610612758,0,0.8,240,118,42.6,85.2,0.4998,11.2,27.4,0.4046,21.6,29.6,0.7284,9.4,32,41.4,29.2,7.4,2.8,12.6,22.8,-0.2,0.2,0.8,0,0.4,240.8,120,44.8,93,0.483,12.4,32.8,0.3778,18,22.8,0.7936,12.8,30.4,43.2,30.6,5.4,7.6,11.2,25.8,2.2,0.2,0.8
22022,1610612758,22201128,27-03-2023,1,1610612750,1,0.4,240.4,120,42,89.2,0.4718,14,41,0.3282,22,27.8,0.7824,9.8,30.6,40.4,25.6,5.8,3,8.4,19.6,-3.8,0.8,0.2,0,0.2,240.4,105.4,38.6,86.6,0.446,9.2,33.2,0.2736,19,22.8,0.8428,8,28,36,21.6,7.4,5.6,12.6,18,-14.2,0.8,0.2
22022,1610612745,22201124,27-03-2023,0,1610612752,0,0,239,110.6,42.2,88,0.4792,8.4,28.6,0.291,17.8,23,0.7704,13.6,27,40.6,22,7.8,2.6,15.6,18.6,-18.8,0.2,0.8,0,0.2,240.2,112,39.8,87,0.4582,11.8,35.4,0.3296,20.6,23.8,0.8648,13.8,28.8,42.6,24.4,7.2,5.8,12.6,18.8,0.4,0.6,0.4
22022,1610612755,22201126,27-03-2023,0,1610612743,1,0.2,250,109.8,38.4,83.4,0.4608,11,32.6,0.3344,22,26.2,0.8392,8.6,33.8,42.4,24,7.6,4.6,13.4,20.6,-2.4,0.2,0.8,1,0.2,240,114.6,40.6,84.8,0.4786,14.8,39.6,0.371,18.6,22.2,0.8502,6,30.6,36.6,24.2,6,5,10.6,20.4,0.6,0.4,0.6
22022,1610612744,22201135,28-03-2023,1,1610612740,1,0.8,240,116.8,42.6,86,0.4944,16,43.4,0.3694,15.6,20,0.7834,10.8,33,43.8,29.6,8.4,3.4,15.2,18.4,6.2,0.6,0.4,1,0,240.2,102.4,39.6,94.6,0.4164,10.6,37.8,0.2796,12.6,18.6,0.6722,8.2,32,40.2,27.2,7.2,3.4,12.6,18.6,-27.6,0.2,0.8
22022,1610612760,22201134,28-03-2023,1,1610612766,1,0.4,240,113.8,42.2,93.6,0.4504,12,35.4,0.3404,17.4,20.2,0.8766,11.4,31.2,42.6,22.4,7.6,3.4,11.4,20,-4.6,0.2,0.8,1,0,239.8,104.2,37.8,84.6,0.4482,9.6,29.6,0.3228,19,25,0.7516,10.6,28.8,39.4,23,6.6,2.2,13.8,20.8,-16.6,0.6,0.4
22022,1610612737,22201131,28-03-2023,1,1610612739,0,0.6,239.8,127,45.6,92.6,0.4928,12,30.4,0.4,23.8,29,0.8288,14.6,34,48.6,27.8,6,5.6,11.6,18,6.4,0.8,0.2,0,0.4,240,116.2,41,87,0.473,12.8,35.4,0.3582,21.4,26,0.8232,13.6,30.6,44.2,25.8,6,7,12.8,19.2,3.4,0.6,0.4
22022,1610612740,22201135,28-03-2023,0,1610612744,1,0.8,240,119.6,46.4,90.2,0.5166,13.2,29.4,0.4464,13.6,15.6,0.8802,9.4,38.6,48,30.8,8.2,3,15,17.6,19.6,0.4,0.6,0,0.8,240.4,116.2,43.4,84.2,0.5154,13,31.2,0.4232,16.4,19.8,0.8412,8,32.8,40.8,30.2,5.4,2.8,12.2,18,8.4,0.4,0.6
22022,1610612761,22201132,28-03-2023,1,1610612748,0,0.6,240,112.6,42.8,94.2,0.4542,10.6,34.4,0.3092,16.4,21,0.7978,14,31.4,45.4,25,10,6.6,9.6,18.6,6.8,0.8,0.2,0,0.4,239.6,112,38.2,81.4,0.469,12.4,32.6,0.3732,23.2,27.8,0.833,9,31.2,40.2,23.6,7.8,3.8,11.6,19.4,0,0.2,0.8
22022,1610612738,22201130,28-03-2023,0,1610612764,1,0.6,240.8,123.4,46.4,91.4,0.5076,17.4,45,0.3856,13.2,18,0.7488,8.2,38,46.2,29.8,6.2,6,10.2,15.8,14.4,0.4,0.6,0,0.8,239.8,131,49.6,94.6,0.5234,14,39.8,0.35,17.8,23.4,0.762,10.4,38.8,49.2,29.6,6.6,5.2,12.6,18.8,12.6,0.2,0.8
22022,1610612766,22201134,28-03-2023,0,1610612760,0,0.8,240,115,42.6,88.8,0.4786,11.2,32,0.3546,18.6,25.8,0.7228,9.8,35.8,45.6,28.6,7.8,4.6,13.6,19.6,0.8,0.4,0.6,1,0.4,240,111,43.6,84.8,0.5138,11,28,0.3926,12.8,16.6,0.7776,9.6,29.8,39.4,28,8,4.2,14.4,18.2,-2,0.4,0.6
22022,1610612753,22201133,28-03-2023,0,1610612763,1,0.6,240,113,42,90.8,0.4678,11.2,33.6,0.3434,17.8,21.2,0.8336,9,35.6,44.6,26,7.8,5.2,12.8,20.8,3.4,0.6,0.4,0,0.4,240.4,117.2,45.8,88,0.5198,11.6,32.2,0.3524,14,19.6,0.7112,7.6,32.6,40.2,27.4,5.4,4.2,10.6,15.8,-0.6,0.6,0.4
22022,1610612763,22201133,28-03-2023,1,1610612753,0,1,240,125.8,46.6,89.2,0.5214,14.4,36,0.3922,18.2,23,0.79,9.4,32.4,41.8,27.6,8.8,5.4,11.6,19.4,11,0.8,0.2,1,0.6,240,115.6,43.6,84,0.5214,14.2,33.8,0.4128,14.2,20.2,0.6914,9.2,31.8,41,30.2,9.6,4,13.8,15.8,5.4,0.8,0.2
22022,1610612764,22201130,28-03-2023,1,1610612738,0,0.4,240.4,117.2,45.8,88,0.5198,11.6,32.2,0.3524,14,19.6,0.7112,7.6,32.6,40.2,27.4,5.4,4.2,10.6,15.8,-0.6,0.6,0.4,1,0.6,240,113,42,90.8,0.4678,11.2,33.6,0.3434,17.8,21.2,0.8336,9,35.6,44.6,26,7.8,5.2,12.8,20.8,3.4,0.6,0.4
22022,1610612739,22201131,28-03-2023,0,1610612737,0,0.8,239.8,114.8,43.6,87,0.501,9.6,27,0.3458,18,23,0.7818,10.6,28.6,39.2,23.6,6.4,6,10,20,9.2,0.4,0.6,1,0.4,240.2,119.6,43,83.4,0.5156,14.4,35.6,0.411,19.2,26,0.7324,9,32.2,41.2,27.6,8.2,5.4,14,19.2,2.6,0.6,0.4
22022,1610612748,22201132,28-03-2023,0,1610612761,0,0.4,240.2,106,37.6,80,0.4706,12.2,33.4,0.3754,18.6,21.6,0.8648,8.8,28.2,37,24.8,5.6,2.8,12,14.8,-7.6,0.4,0.6,0,0.4,240,122.6,43.6,84.8,0.5144,13.6,35.8,0.3834,21.8,27,0.8066,10.2,30.2,40.4,27.8,8.4,5.6,13.4,19.6,2,0.6,0.4
22022,1610612749,22201136,29-03-2023,0,1610612754,0,0.8,239.8,131,49.6,94.6,0.5234,14,39.8,0.35,17.8,23.4,0.762,10.4,38.8,49.2,29.6,6.6,5.2,12.6,18.8,12.6,0.2,0.8,1,0.6,240.8,123.4,46.4,91.4,0.5076,17.4,45,0.3856,13.2,18,0.7488,8.2,38,46.2,29.8,6.2,6,10.2,15.8,14.4,0.4,0.6
22022,1610612762,22201143,29-03-2023,0,1610612759,0,0.2,240.4,115,42.6,90.6,0.4726,10.4,34,0.3094,19.4,26.6,0.7298,11.2,35.8,47,27,4,6,14.6,17.2,-10.2,0.6,0.4,0,0.8,240.6,128,48.2,92,0.5242,17.4,43.4,0.4018,14.2,18.8,0.7712,8.6,39,47.6,29.4,7.4,6.6,10.6,16,22.8,0.4,0.6
22022,1610612754,22201136,29-03-2023,1,1610612749,1,0.2,239.4,116.6,45.2,90.2,0.5016,10.2,28.4,0.3618,16,20.8,0.7882,9.6,27.8,37.4,28,7,4.6,14.6,21.4,-14,0.4,0.6,1,0.4,240,115,42.2,92.4,0.4562,12,33.8,0.3554,18.6,22.4,0.8428,11,29.8,40.8,22.4,8.6,3.2,11,19.4,-4.6,0.4,0.6
22022,1610612746,22201141,29-03-2023,0,1610612763,0,0.6,239.8,120.4,44.6,80.8,0.553,16.2,35.6,0.446,15,21.8,0.6746,6.2,31.4,37.6,30.6,9,4.2,15,16.4,4.2,0.8,0.2,0,0.8,240.2,129.8,48.2,90.4,0.5324,14.6,35.4,0.4038,18.8,23.4,0.8004,8.8,32,40.8,28.6,9.4,5.6,12,19.8,8.4,0.8,0.2
22022,1610612765,22201142,29-03-2023,0,1610612760,0,0,240,105.4,38,83.6,0.4564,10.4,30.8,0.331,19,24.2,0.7832,10,30.4,40.4,23.6,5.2,2.2,13.8,21.2,-13,0.4,0.6,0,0,239,111.8,43.6,89,0.4892,8.2,27.4,0.2954,16.4,22.4,0.7276,15,27.8,42.8,23.4,6.8,2.6,14.2,19.4,-18,0,1
22022,1610612759,22201143,29-03-2023,1,1610612762,0,0,240.2,102.4,39.6,94.6,0.4164,10.6,37.8,0.2796,12.6,18.6,0.6722,8.2,32,40.2,27.2,7.2,3.4,12.6,18.6,-27.6,0.2,0.8,0,0.8,240,116.8,42.6,86,0.4944,16,43.4,0.3694,15.6,20,0.7834,10.8,33,43.8,29.6,8.4,3.4,15.2,18.4,6.2,0.6,0.4
22022,1610612757,22201145,29-03-2023,1,1610612758,0,0.2,240.2,101,37.2,88.8,0.4204,9.8,35.2,0.2784,16.8,20.4,0.8428,7.4,29.6,37,20.4,7,5,12.8,18.2,-19.2,0.8,0.2,1,0.6,240.2,120,42.2,88.2,0.4786,13.8,40.2,0.3302,21.8,27.6,0.7804,10.2,33.4,43.6,26,6.6,3.2,8.8,17.8,5.8,0.8,0.2
22022,1610612758,22201145,29-03-2023,0,1610612757,1,0.6,240.2,120,42.2,88.2,0.4786,13.8,40.2,0.3302,21.8,27.6,0.7804,10.2,33.4,43.6,26,6.6,3.2,8.8,17.8,5.8,0.8,0.2,0,0.2,240.2,101,37.2,88.8,0.4204,9.8,35.2,0.2784,16.8,20.4,0.8428,7.4,29.6,37,20.4,7,5,12.8,18.2,-19.2,0.8,0.2
22022,1610612763,22201141,29-03-2023,1,1610612746,1,0.8,240.2,129.8,48.2,90.4,0.5324,14.6,35.4,0.4038,18.8,23.4,0.8004,8.8,32,40.8,28.6,9.4,5.6,12,19.8,8.4,0.8,0.2,1,0.6,239.8,120.4,44.6,80.8,0.553,16.2,35.6,0.446,15,21.8,0.6746,6.2,31.4,37.6,30.6,9,4.2,15,16.4,4.2,0.8,0.2
22022,1610612747,22201140,29-03-2023,0,1610612741,1,0.8,239.4,115.6,40,80,0.5022,10.6,27.8,0.3882,25,32.8,0.7578,10.2,34.6,44.8,23.6,6.6,4.4,14.4,17,4.6,0.8,0.2,0,0.8,239.8,116.6,42.8,86.2,0.4968,12.6,29.8,0.4298,18.4,26.4,0.6904,10.8,33,43.8,28.6,7.2,3.2,14,23,1.4,0.2,0.8
22022,1610612756,22201144,29-03-2023,1,1610612750,1,0.6,241.2,117.4,44,93.8,0.4708,10.6,29.6,0.3544,18.8,23.4,0.8076,14,30.8,44.8,29,6.2,7.4,10,22.8,4.4,0.4,0.6,1,0.8,240.8,111.8,41.2,83.4,0.493,11.4,30.2,0.379,18,23.2,0.8062,9,33.2,42.2,28.4,5.6,3.4,11.4,18,5.8,0.6,0.4
22022,1610612755,22201139,29-03-2023,1,1610612742,1,0.4,239.6,112,38.2,81.4,0.469,12.4,32.6,0.3732,23.2,27.8,0.833,9,31.2,40.2,23.6,7.8,3.8,11.6,19.4,0,0.2,0.8,1,0.6,240,112.6,42.8,94.2,0.4542,10.6,34.4,0.3092,16.4,21,0.7978,14,31.4,45.4,25,10,6.6,9.6,18.6,6.8,0.8,0.2
22022,1610612741,22201140,29-03-2023,1,1610612747,1,0.4,240,111,43.6,84.8,0.5138,11,28,0.3926,12.8,16.6,0.7776,9.6,29.8,39.4,28,8,4.2,14.4,18.2,-2,0.4,0.6,0,0.8,240,115,42.6,88.8,0.4786,11.2,32,0.3546,18.6,25.8,0.7228,9.8,35.8,45.6,28.6,7.8,4.6,13.6,19.6,0.8,0.4,0.6
22022,1610612750,22201144,29-03-2023,0,1610612756,0,0.8,239.8,116.6,42.8,86.2,0.4968,12.6,29.8,0.4298,18.4,26.4,0.6904,10.8,33,43.8,28.6,7.2,3.2,14,23,1.4,0.2,0.8,1,0.8,239.4,115.6,40,80,0.5022,10.6,27.8,0.3882,25,32.8,0.7578,10.2,34.6,44.8,23.6,6.6,4.4,14.4,17,4.6,0.8,0.2
22022,1610612745,22201137,29-03-2023,0,1610612751,1,0,239,111.8,43.6,89,0.4892,8.2,27.4,0.2954,16.4,22.4,0.7276,15,27.8,42.8,23.4,6.8,2.6,14.2,19.4,-18,0,1,1,0,240,105.4,38,83.6,0.4564,10.4,30.8,0.331,19,24.2,0.7832,10,30.4,40.4,23.6,5.2,2.2,13.8,21.2,-13,0.4,0.6
22022,1610612742,22201139,29-03-2023,0,1610612755,0,0.2,240.2,114.6,40.4,84.6,0.4774,16.2,41.6,0.388,17.6,21.8,0.8158,6,31.2,37.2,24.6,5.6,4.8,11,21,-0.2,0.4,0.6,0,0.4,240.4,104.6,37.6,79.4,0.4738,12.8,33.8,0.388,16.6,19.6,0.835,7.2,29,36.2,24.2,5.8,2.4,11.6,16.4,-6.6,0.4,0.6
22022,1610612748,22201138,29-03-2023,0,1610612752,1,0.4,240.4,104.6,37.6,79.4,0.4738,12.8,33.8,0.388,16.6,19.6,0.835,7.2,29,36.2,24.2,5.8,2.4,11.6,16.4,-6.6,0.4,0.6,1,0.2,240.2,114.6,40.4,84.6,0.4774,16.2,41.6,0.388,17.6,21.8,0.8158,6,31.2,37.2,24.6,5.6,4.8,11,21,-0.2,0.4,0.6
22022,1610612760,22201142,29-03-2023,1,1610612765,0,0.4,240,115,42.2,92.4,0.4562,12,33.8,0.3554,18.6,22.4,0.8428,11,29.8,40.8,22.4,8.6,3.2,11,19.4,-4.6,0.4,0.6,0,0.2,239.4,116.6,45.2,90.2,0.5016,10.2,28.4,0.3618,16,20.8,0.7882,9.6,27.8,37.4,28,7,4.6,14.6,21.4,-14,0.4,0.6
22022,1610612752,22201138,29-03-2023,1,1610612748,1,0.4,240.2,119.6,43,83.4,0.5156,14.4,35.6,0.411,19.2,26,0.7324,9,32.2,41.2,27.6,8.2,5.4,14,19.2,2.6,0.6,0.4,0,0.8,239.8,114.8,43.6,87,0.501,9.6,27,0.3458,18,23,0.7818,10.6,28.6,39.2,23.6,6.4,6,10,20,9.2,0.4,0.6
22022,1610612751,22201137,29-03-2023,1,1610612745,1,0.4,240,116.2,41,87,0.473,12.8,35.4,0.3582,21.4,26,0.8232,13.6,30.6,44.2,25.8,6,7,12.8,19.2,3.4,0.6,0.4,1,0.6,239.8,127,45.6,92.6,0.4928,12,30.4,0.4,23.8,29,0.8288,14.6,34,48.6,27.8,6,5.6,11.6,18,6.4,0.8,0.2
22022,1610612738,22201146,30-03-2023,0,1610612749,1,0.8,240.6,128,48.2,92,0.5242,17.4,43.4,0.4018,14.2,18.8,0.7712,8.6,39,47.6,29.4,7.4,6.6,10.6,16,22.8,0.4,0.6,1,0.2,240.4,115,42.6,90.6,0.4726,10.4,34,0.3094,19.4,26.6,0.7298,11.2,35.8,47,27,4,6,14.6,17.2,-10.2,0.6,0.4
22022,1610612740,22201147,30-03-2023,0,1610612743,1,0.8,239.8,117.2,45,90,0.5004,13.8,30,0.4592,13.4,15.4,0.8786,10,37.4,47.4,29,7.8,2.8,13.8,18.6,16.4,0.2,0.8,1,0.6,240,119.2,43.2,81.6,0.5332,17.2,36.4,0.47,15.6,21.2,0.727,6.2,32.2,38.4,31.6,8.2,5.4,15.8,15,1.6,0.6,0.4
22022,1610612743,22201147,30-03-2023,1,1610612740,0,0.8,240.8,111.8,41.2,83.4,0.493,11.4,30.2,0.379,18,23.2,0.8062,9,33.2,42.2,28.4,5.6,3.4,11.4,18,5.8,0.6,0.4,0,0.6,241.2,117.4,44,93.8,0.4708,10.6,29.6,0.3544,18.8,23.4,0.8076,14,30.8,44.8,29,6.2,7.4,10,22.8,4.4,0.4,0.6
22022,1610612749,22201146,30-03-2023,1,1610612738,1,0.6,240,124.8,47,95.2,0.4946,13.8,39.8,0.3454,17,21.2,0.792,11.4,36,47.4,29.2,5.4,4.6,12.2,19.2,-2.8,0.2,0.8,1,0.4,239.8,112.2,38.6,79.6,0.4862,11.6,31.4,0.3642,23.4,27.6,0.8478,8.6,30.2,38.8,23.2,7.4,4.2,11.8,19,-3.6,0.4,0.6
22022,1610612743,22201160,31-03-2023,0,1610612756,1,0.6,240.6,108.8,40.4,86.4,0.468,10.2,30.8,0.3208,17.8,24.6,0.7316,10.8,33.6,44.4,26,6.8,3.8,10.4,17.8,3.2,0.6,0.4,1,0.8,239.6,118.6,43.2,87,0.4954,16.8,43.6,0.3844,15.4,20.4,0.7578,10.4,32.8,43.2,30.8,7,3,14.4,19.2,6.6,0.8,0.2
22022,1610612762,22201152,31-03-2023,0,1610612738,0,0.2,240.2,114.8,44,93.4,0.4732,10,32.8,0.3086,16.8,22.2,0.7712,12.4,35.6,48,26.8,3.8,6.4,14.8,16.4,-9.4,0.4,0.6,0,0.6,240,119.2,42.6,86.2,0.4952,14,35.4,0.3946,20,24,0.8358,11.6,31,42.6,27.4,6.6,6.6,12,18.8,8,0.6,0.4
22022,1610612753,22201151,31-03-2023,0,1610612764,1,0.8,239.8,115.2,42.6,88,0.4874,10.8,30.8,0.3574,19.2,23,0.8344,7.6,37.8,45.4,26.4,6.6,7.4,13.2,18.4,6,0.6,0.4,1,0,240,108.4,39,85,0.4604,10.6,31.4,0.3312,19.8,26.2,0.7518,10.8,29.8,40.6,23.2,5.8,3.2,14,22.8,-11.8,0.2,0.8
22022,1610612763,22201156,31-03-2023,1,1610612746,0,0.8,240,125.4,47.8,92.2,0.5186,14,34.8,0.3918,15.8,20.2,0.7838,8.8,35,43.8,28.2,10,6.2,12.8,18.8,10.2,0.8,0.2,0,0.6,239.8,117,45.8,85.8,0.534,12.4,29.2,0.4284,13,16.6,0.7866,8.4,31,39.4,29.4,9,4.2,12,17.6,9,0.2,0.8
22022,1610612747,22201157,31-03-2023,0,1610612750,1,0.8,239.6,118,41.8,82.4,0.5098,9.8,25.8,0.3888,24.6,32.4,0.7552,11.4,33.6,45,24.2,8.2,3.6,14.6,16.6,5.8,0.6,0.4,0,0.2,239.2,111,41.6,87,0.4776,8,27,0.2936,19.8,26.8,0.731,13.8,28.6,42.4,21.6,7.4,3,13.4,19.2,-15.8,0.2,0.8
22022,1610612752,22201154,31-03-2023,0,1610612739,1,0.6,240.2,118.8,43.2,85,0.508,15,37.2,0.4054,17.4,25.2,0.686,10.8,33.2,44,27.2,8,5.8,12.2,17.2,6.6,0.4,0.6,1,0.4,240.4,116.6,45.6,92.4,0.4966,13,35.8,0.3578,12.4,17.4,0.7212,9.8,34,43.8,26.2,5,4.4,10.2,16,0,0.8,0.2
22022,1610612737,22201153,31-03-2023,0,1610612751,1,0.4,240,122.6,44.6,91.8,0.486,10.8,30.2,0.3696,22.6,26.4,0.8614,13.6,32,45.6,27.2,6.2,5,12,16.8,-1.4,0.6,0.4,1,0.2,240.2,114,41,82.2,0.5006,15.6,40.4,0.3854,16.4,19.4,0.848,4.6,32.6,37.2,25.6,4.8,4.8,11.8,22.2,-1.2,0.2,0.8
22022,1610612760,22201149,31-03-2023,0,1610612754,0,0.4,240,117.4,42.4,91.4,0.4634,10.2,32,0.3154,22.4,27,0.8316,10.6,31.2,41.8,21.8,9.4,3.2,10.2,20.2,-1,0.4,0.6,1,0.8,240.8,115.2,43,93.4,0.4614,10.2,28.8,0.351,19,23.6,0.81,14.2,33,47.2,30,6.4,7.6,9.8,19.8,8,0.6,0.4
22022,1610612755,22201150,31-03-2023,1,1610612761,0,0.4,239.8,112.2,38.6,79.6,0.4862,11.6,31.4,0.3642,23.4,27.6,0.8478,8.6,30.2,38.8,23.2,7.4,4.2,11.8,19,-3.6,0.4,0.6,0,0.6,240,124.8,47,95.2,0.4946,13.8,39.8,0.3454,17,21.2,0.792,11.4,36,47.4,29.2,5.4,4.6,12.2,19.2,-2.8,0.2,0.8
22022,1610612758,22201159,31-03-2023,0,1610612757,0,0.8,240.2,125.8,45.2,89.6,0.5052,14.2,39.2,0.3504,21.2,26.4,0.7936,9.8,33.6,43.4,28.6,8.2,3.8,8.6,18.2,15.2,0.6,0.4,1,0,240.4,108.6,42,95.4,0.4398,11,37.2,0.2952,13.6,19.4,0.6956,9,33,42,28.2,7.2,3.6,12.4,18.8,-23.6,0.2,0.8
22022,1610612766,22201148,31-03-2023,1,1610612741,0,0.6,240,110.2,41.4,86.2,0.4784,12,33.2,0.3656,15.4,21.4,0.719,8.6,36.8,45.4,28.8,6,4.4,15.6,19.4,-6.4,0.4,0.6,1,0.6,240,112.4,42.4,91.2,0.4654,9.4,32.8,0.2884,18.2,23.2,0.8044,15,29,44,25.2,10,6.4,10.8,19.4,6.8,0.8,0.2
22022,1610612756,22201160,31-03-2023,1,1610612743,1,0.8,240.8,115.2,43,93.4,0.4614,10.2,28.8,0.351,19,23.6,0.81,14.2,33,47.2,30,6.4,7.6,9.8,19.8,8,0.6,0.4,0,0.4,240,117.4,42.4,91.4,0.4634,10.2,32,0.3154,22.4,27,0.8316,10.6,31.2,41.8,21.8,9.4,3.2,10.2,20.2,-1,0.4,0.6
22022,1610612761,22201150,31-03-2023,0,1610612755,1,0.6,240,112.4,42.4,91.2,0.4654,9.4,32.8,0.2884,18.2,23.2,0.8044,15,29,44,25.2,10,6.4,10.8,19.4,6.8,0.8,0.2,0,0.6,240,110.2,41.4,86.2,0.4784,12,33.2,0.3656,15.4,21.4,0.719,8.6,36.8,45.4,28.8,6,4.4,15.6,19.4,-6.4,0.4,0.6
22022,1610612745,22201155,31-03-2023,1,1610612765,0,0.2,239.2,111,41.6,87,0.4776,8,27,0.2936,19.8,26.8,0.731,13.8,28.6,42.4,21.6,7.4,3,13.4,19.2,-15.8,0.2,0.8,1,0.8,239.6,118,41.8,82.4,0.5098,9.8,25.8,0.3888,24.6,32.4,0.7552,11.4,33.6,45,24.2,8.2,3.6,14.6,16.6,5.8,0.6,0.4
22022,1610612750,22201157,31-03-2023,1,1610612747,0,0.6,240,110.8,40.8,88.6,0.4604,12.4,32.8,0.3798,16.8,23.8,0.7088,11.8,33,44.8,26.8,7.4,3.2,14.2,22.6,-2.2,0.4,0.6,1,0,239.8,98.4,36.2,87.2,0.4178,11,34.6,0.315,15,19,0.8132,7.8,27.2,35,20.6,7,5.2,14.8,16.4,-26.4,1,0
22022,1610612741,22201148,31-03-2023,0,1610612766,1,0.6,239.8,117,45.8,85.8,0.534,12.4,29.2,0.4284,13,16.6,0.7866,8.4,31,39.4,29.4,9,4.2,12,17.6,9,0.2,0.8,1,0.8,240,125.4,47.8,92.2,0.5186,14,34.8,0.3918,15.8,20.2,0.7838,8.8,35,43.8,28.2,10,6.2,12.8,18.8,10.2,0.8,0.2
22022,1610612754,22201149,31-03-2023,1,1610612760,0,0.2,239.8,117.2,45.6,94.4,0.4818,10.4,32.4,0.3156,15.6,21.4,0.756,12,28.8,40.8,28.6,7.2,4.4,14,19.8,-14,0.6,0.4,0,0.6,240,114.6,42.8,86.8,0.493,12.2,30.6,0.3954,16.8,21.2,0.7964,9.4,28.2,37.6,24,5,6.4,10,20.4,1.8,0.4,0.6
